#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2009 03 29 22 30  23  2.8 999 99.0 9999
2009 03 29 22 40  22  2.7 999 99.0 9999
2009 03 29 22 50  16  3.7 999 99.0 9999
2009 03 29 23 00  14  3.5  17  5.0 2243
2009 03 29 23 10  15  2.8 999 99.0 9999
2009 03 29 23 20   8  2.2 999 99.0 9999
2009 03 29 23 30  16  1.9 999 99.0 9999
2009 03 29 23 40   4  2.1 999 99.0 9999
2009 03 29 23 50  16  2.1 999 99.0 9999
2009 03 30 00 00  20  2.5  12  3.7 2300
2009 03 30 00 10   6  1.7 999 99.0 9999
2009 03 30 00 20   4  1.5 999 99.0 9999
2009 03 30 00 30 350  2.2 999 99.0 9999
2009 03 30 00 40 357  3.3 999 99.0 9999
2009 03 30 00 50   8  3.8 999 99.0 9999
2009 03 30 01 00   8  3.7   4  4.6 0040
2009 03 30 01 10  10  3.9 999 99.0 9999
2009 03 30 01 20  10  3.9 999 99.0 9999
2009 03 30 01 30   3  3.8 999 99.0 9999
2009 03 30 01 40   2  3.0 999 99.0 9999
2009 03 30 01 50 358  1.9 999 99.0 9999
2009 03 30 02 00 356  1.4   9  4.9 0110
2009 03 30 02 10 354  3.2 999 99.0 9999
2009 03 30 02 20 359  3.8 999 99.0 9999
2009 03 30 02 30 359  3.4 999 99.0 9999
2009 03 30 02 40   3  2.4 999 99.0 9999
2009 03 30 02 50  26  1.8 999 99.0 9999
2009 03 30 03 00  55  1.2 360  4.3 0221
2009 03 30 03 10  54  1.6 999 99.0 9999
2009 03 30 03 20  47  1.3 999 99.0 9999
2009 03 30 03 30  54  1.0 999 99.0 9999
2009 03 30 03 40  13  0.9 999 99.0 9999
2009 03 30 03 50 355  0.8 999 99.0 9999
2009 03 30 04 00 339  0.4  52  1.8 0301
2009 03 30 04 10   0  0.1 999 99.0 9999
2009 03 30 04 20   0  0.0 999 99.0 9999
2009 03 30 04 30 281  0.3 999 99.0 9999
2009 03 30 04 40 268  0.1 999 99.0 9999
2009 03 30 04 50 190  0.5 999 99.0 9999
2009 03 30 05 00 217  0.5 189  0.9 0441
2009 03 30 05 10 220  0.4 999 99.0 9999
2009 03 30 05 20 186  0.8 999 99.0 9999
2009 03 30 05 30 163  0.8 999 99.0 9999
2009 03 30 05 40 177  0.8 999 99.0 9999
2009 03 30 05 50 157  1.3 999 99.0 9999
2009 03 30 06 00 161  1.5 159  1.8 0555
2009 03 30 06 10 165  1.7 999 99.0 9999
2009 03 30 06 20 154  1.4 999 99.0 9999
2009 03 30 06 30 154  1.5 999 99.0 9999
2009 03 30 06 40 150  2.0 999 99.0 9999
2009 03 30 06 50 152  2.6 999 99.0 9999
2009 03 30 07 00 161  3.1 161  3.8 0655
2009 03 30 07 10 167  2.9 999 99.0 9999
2009 03 30 07 20 197  2.6 999 99.0 9999
2009 03 30 07 30 201  3.7 999 99.0 9999
2009 03 30 07 40 202  3.9 999 99.0 9999
2009 03 30 07 50 189  4.4 999 99.0 9999
2009 03 30 08 00 193  4.6 189  5.5 0748
2009 03 30 08 10 198  4.7 999 99.0 9999
2009 03 30 08 20 197  4.4 999 99.0 9999
2009 03 30 08 30 195  4.8 999 99.0 9999
2009 03 30 08 40 181  5.4 999 99.0 9999
2009 03 30 08 50 180  6.3 999 99.0 9999
2009 03 30 09 00 189  6.0 176  7.3 0842
2009 03 30 09 10 187  5.7 999 99.0 9999
2009 03 30 09 20 185  5.1 999 99.0 9999
2009 03 30 09 30 186  5.5 999 99.0 9999
2009 03 30 09 40 186  6.5 999 99.0 9999
2009 03 30 09 50 193  6.3 999 99.0 9999
2009 03 30 10 00 193  6.6 196  7.8 0951
2009 03 30 10 10 196  5.9 999 99.0 9999
2009 03 30 10 20 205  5.6 999 99.0 9999
2009 03 30 10 30 205  5.0 999 99.0 9999
2009 03 30 10 40 186  5.6 999 99.0 9999
2009 03 30 10 50 174  6.3 999 99.0 9999
2009 03 30 11 00 173  6.7 162  7.9 1045
2009 03 30 11 10 178  6.6 999 99.0 9999
2009 03 30 11 20 178  6.7 999 99.0 9999
2009 03 30 11 30 179  6.6 999 99.0 9999
2009 03 30 11 40 186  6.3 999 99.0 9999
2009 03 30 11 50 184  6.2 999 99.0 9999
2009 03 30 12 00 186  6.0 170  8.1 1128
2009 03 30 12 10 180  5.8 999 99.0 9999
2009 03 30 12 20 180  6.1 999 99.0 9999
2009 03 30 12 30 183  5.8 999 99.0 9999
2009 03 30 12 40 188  5.1 999 99.0 9999
2009 03 30 12 50 185  5.8 999 99.0 9999
2009 03 30 13 00 185  5.6 181  7.3 1249
2009 03 30 13 10 186  5.4 999 99.0 9999
2009 03 30 13 20 196  4.9 999 99.0 9999
2009 03 30 13 30 194  4.9 999 99.0 9999
2009 03 30 13 40 197  4.6 999 99.0 9999
2009 03 30 13 50 182  4.1 999 99.0 9999
2009 03 30 14 00 179  4.7 186  7.1 1309
2009 03 30 14 10 185  4.6 999 99.0 9999
2009 03 30 14 20 194  4.8 999 99.0 9999
2009 03 30 14 30 190  4.6 999 99.0 9999
2009 03 30 14 40 183  5.1 999 99.0 9999
2009 03 30 14 50 179  5.3 999 99.0 9999
2009 03 30 15 00 184  5.1 184  6.5 1444
2009 03 30 15 10 181  5.6 999 99.0 9999
2009 03 30 15 20 187  6.1 999 99.0 9999
2009 03 30 15 30 182  5.9 999 99.0 9999
2009 03 30 15 40 187  6.0 999 99.0 9999
2009 03 30 15 50 185  6.2 999 99.0 9999
2009 03 30 16 00 180  6.1 178  7.9 1529
2009 03 30 16 10 185  6.8 999 99.0 9999
2009 03 30 16 20 183  6.8 999 99.0 9999
2009 03 30 16 30 190  8.0 999 99.0 9999
2009 03 30 16 40 191  7.7 999 99.0 9999
2009 03 30 16 50 194  6.8 999 99.0 9999
2009 03 30 17 00 190  6.1 188  9.4 1621
2009 03 30 17 10 204  4.9 999 99.0 9999
2009 03 30 17 20 206  4.6 999 99.0 9999
2009 03 30 17 30 210  3.9 999 99.0 9999
2009 03 30 17 40 212  4.6 999 99.0 9999
2009 03 30 17 50 205  4.5 999 99.0 9999
2009 03 30 18 00 199  4.0 204  6.1 1702
2009 03 30 18 10 210  3.1 999 99.0 9999
2009 03 30 18 20 218  2.2 999 99.0 9999
2009 03 30 18 30 223  2.0 999 99.0 9999
2009 03 30 18 40 204  2.0 999 99.0 9999
2009 03 30 18 50 213  1.9 999 99.0 9999
2009 03 30 19 00 193  4.7 192  6.8 1856
2009 03 30 19 10 187  5.4 999 99.0 9999
2009 03 30 19 20 186  6.0 999 99.0 9999
2009 03 30 19 30 185  6.1 999 99.0 9999
2009 03 30 19 40 174  6.0 999 99.0 9999
2009 03 30 19 50 175  6.1 999 99.0 9999
2009 03 30 20 00 176  6.5 172  7.5 1929
2009 03 30 20 10 170  6.4 999 99.0 9999
2009 03 30 20 20 164  7.6 999 99.0 9999
2009 03 30 20 30 164  7.4 999 99.0 9999
2009 03 30 20 40 166  7.2 999 99.0 9999
2009 03 30 20 50 170  7.7 999 99.0 9999
2009 03 30 21 00 170  8.3 169 10.2 2052
2009 03 30 21 10 176  8.5 999 99.0 9999
2009 03 30 21 20 171  8.4 999 99.0 9999
2009 03 30 21 30 177  8.0 999 99.0 9999
2009 03 30 21 40 181  8.2 999 99.0 9999
2009 03 30 21 50 183  8.5 999 99.0 9999
2009 03 30 22 00 185  8.3 185 10.0 2143
2009 03 30 22 10 187  8.3 999 99.0 9999
2009 03 30 22 20 182  8.2 999 99.0 9999
2009 03 30 22 30 177  7.9 999 99.0 9999
2009 03 30 22 40 171  7.0 999 99.0 9999
2009 03 30 22 50 168  6.9 999 99.0 9999
2009 03 30 23 00 170  8.0 183  9.5 2219
2009 03 30 23 10 165  7.7 999 99.0 9999
2009 03 30 23 20 164  8.1 999 99.0 9999
2009 03 30 23 30 170  9.6 999 99.0 9999
2009 03 30 23 40 168  9.6 999 99.0 9999
2009 03 30 23 50 177  8.3 999 99.0 9999
2009 03 31 00 00 177  9.1 168 11.3 2327
2009 03 31 00 10 176  8.2 999 99.0 9999
2009 03 31 00 20 181  8.9 999 99.0 9999
2009 03 31 00 30 181  9.5 999 99.0 9999
2009 03 31 00 40 180  8.7 999 99.0 9999
2009 03 31 00 50 178  8.8 999 99.0 9999
2009 03 31 01 00 178  9.2 178 10.7 0022
2009 03 31 01 10 171  9.6 999 99.0 9999
2009 03 31 01 20 168  9.9 999 99.0 9999
2009 03 31 01 30 170  9.9 999 99.0 9999
2009 03 31 01 40 172 10.1 999 99.0 9999
2009 03 31 01 50 174 10.0 999 99.0 9999
2009 03 31 02 00 172  9.7 173 11.7 0138
2009 03 31 02 10 172  8.7 999 99.0 9999
2009 03 31 02 20 173  8.9 999 99.0 9999
2009 03 31 02 30 176  9.1 999 99.0 9999
2009 03 31 02 40 179  9.3 999 99.0 9999
2009 03 31 02 50 178  8.5 999 99.0 9999
2009 03 31 03 00 179  9.2 178 11.0 0253
2009 03 31 03 10 180 10.1 999 99.0 9999
2009 03 31 03 20 186 10.6 999 99.0 9999
2009 03 31 03 30 186  9.9 999 99.0 9999
2009 03 31 03 40 186 10.0 999 99.0 9999
2009 03 31 03 50 185  9.5 999 99.0 9999
2009 03 31 04 00 185 10.0 186 12.9 0311
2009 03 31 04 10 187 10.2 999 99.0 9999
2009 03 31 04 20 186 10.1 999 99.0 9999
2009 03 31 04 30 189 11.2 999 99.0 9999
2009 03 31 04 40 191 11.8 999 99.0 9999
2009 03 31 04 50 190 12.3 999 99.0 9999
2009 03 31 05 00 190 12.6 190 14.6 0437
2009 03 31 05 10 190 13.1 999 99.0 9999
2009 03 31 05 20 187 12.5 999 99.0 9999
2009 03 31 05 30 186 12.4 999 99.0 9999
2009 03 31 05 40 186 13.2 999 99.0 9999
2009 03 31 05 50 186 12.4 999 99.0 9999
2009 03 31 06 00 185 12.9 192 15.5 0505
2009 03 31 06 10 188 13.0 999 99.0 9999
2009 03 31 06 20 190 13.0 999 99.0 9999
2009 03 31 06 30 192 13.2 999 99.0 9999
2009 03 31 06 40 192 13.4 999 99.0 9999
2009 03 31 06 50 191 12.9 999 99.0 9999
2009 03 31 07 00 192 13.3 193 16.6 0640
2009 03 31 07 10 189 13.4 999 99.0 9999
2009 03 31 07 20 190 13.1 999 99.0 9999
2009 03 31 07 30 190 12.8 999 99.0 9999
2009 03 31 07 40 190 12.9 999 99.0 9999
2009 03 31 07 50 189 12.0 999 99.0 9999
2009 03 31 08 00 188 11.8 188 15.6 0718
2009 03 31 08 10 184 11.4 999 99.0 9999
2009 03 31 08 20 184 11.4 999 99.0 9999
2009 03 31 08 30 185 12.2 999 99.0 9999
2009 03 31 08 40 187 12.8 999 99.0 9999
2009 03 31 08 50 188 12.9 999 99.0 9999
2009 03 31 09 00 190 12.7 186 16.6 0853
2009 03 31 09 10 190 12.7 999 99.0 9999
2009 03 31 09 20 191 12.5 999 99.0 9999
2009 03 31 09 30 194 12.1 999 99.0 9999
2009 03 31 09 40 193 11.9 999 99.0 9999
2009 03 31 09 50 193 11.1 999 99.0 9999
2009 03 31 10 00 192 11.0 193 15.6 0903
2009 03 31 10 10 193 10.5 999 99.0 9999
2009 03 31 10 20 193 10.2 999 99.0 9999
2009 03 31 10 30 193  9.9 999 99.0 9999
2009 03 31 10 40 194 10.8 999 99.0 9999
2009 03 31 10 50 192 10.5 999 99.0 9999
2009 03 31 11 00 189  9.3 187 12.8 1029
2009 03 31 11 10 190  7.1 999 99.0 9999
2009 03 31 11 20 191  7.0 999 99.0 9999
2009 03 31 11 30 202  9.0 999 99.0 9999
2009 03 31 11 40 207  9.1 999 99.0 9999
2009 03 31 11 50 211 10.5 999 99.0 9999
2009 03 31 12 00 211 12.1 219 15.7 1159
2009 03 31 12 10 210 12.6 999 99.0 9999
2009 03 31 12 20 212 13.1 999 99.0 9999
2009 03 31 12 30 209 13.1 999 99.0 9999
2009 03 31 12 40 207 13.1 999 99.0 9999
2009 03 31 12 50 208 13.8 999 99.0 9999
2009 03 31 13 00 207 14.5 205 17.7 1256
2009 03 31 13 10 208 14.8 999 99.0 9999
2009 03 31 13 20 204 13.6 999 99.0 9999
2009 03 31 13 30 204 13.7 999 99.0 9999
2009 03 31 13 40 203 12.8 999 99.0 9999
2009 03 31 13 50 206 12.6 999 99.0 9999
2009 03 31 14 00 207 11.2 208 18.0 1302
2009 03 31 14 10 209  9.5 999 99.0 9999
2009 03 31 14 20 212  7.8 999 99.0 9999
2009 03 31 14 30 217  6.5 999 99.0 9999
2009 03 31 14 40 212  6.3 999 99.0 9999
2009 03 31 14 50 204  6.3 999 99.0 9999
2009 03 31 15 00 204  5.6 210 13.2 1402
2009 03 31 15 10 208  5.5 999 99.0 9999
2009 03 31 15 20 218  5.6 999 99.0 9999
2009 03 31 15 30 213  5.9 999 99.0 9999
2009 03 31 15 40 227  5.0 999 99.0 9999
2009 03 31 15 50 243  4.2 999 99.0 9999
2009 03 31 16 00 269  3.2 206  9.3 1509
2009 03 31 16 10 333  7.1 999 99.0 9999
2009 03 31 16 20 340  7.8 999 99.0 9999
2009 03 31 16 30 355  6.2 999 99.0 9999
2009 03 31 16 40  18  6.6 999 99.0 9999
2009 03 31 16 50  22  6.3 999 99.0 9999
2009 03 31 17 00  24  6.5 341 10.2 1607
2009 03 31 17 10  15  8.3 999 99.0 9999
2009 03 31 17 20   6  7.2 999 99.0 9999
2009 03 31 17 30 357  5.3 999 99.0 9999
2009 03 31 17 40 346  4.2 999 99.0 9999
2009 03 31 17 50 358  4.0 999 99.0 9999
2009 03 31 18 00 337  3.7   9 10.2 1702
2009 03 31 18 10 338  6.9 999 99.0 9999
2009 03 31 18 20 330  9.3 999 99.0 9999
2009 03 31 18 30 334  8.0 999 99.0 9999
2009 03 31 18 40 326  7.6 999 99.0 9999
2009 03 31 18 50 331  7.6 999 99.0 9999
2009 03 31 19 00 331  7.1 327 11.2 1817
2009 03 31 19 10 336  5.7 999 99.0 9999
2009 03 31 19 20 331  4.5 999 99.0 9999
2009 03 31 19 30   6  7.6 999 99.0 9999
2009 03 31 19 40   8  9.9 999 99.0 9999
2009 03 31 19 50  11 10.0 999 99.0 9999
2009 03 31 20 00  11  9.3  12 11.9 1947
2009 03 31 20 10  12  9.1 999 99.0 9999
2009 03 31 20 20  19  9.4 999 99.0 9999
2009 03 31 20 30  19  9.6 999 99.0 9999
2009 03 31 20 40  19  9.0 999 99.0 9999
2009 03 31 20 50  15  9.6 999 99.0 9999
2009 03 31 21 00  15  9.5  13 11.5 2051
2009 03 31 21 10  18  9.4 999 99.0 9999
2009 03 31 21 20  17  9.3 999 99.0 9999
2009 03 31 21 30  25  8.8 999 99.0 9999
2009 03 31 21 40  21  9.0 999 99.0 9999
2009 03 31 21 50  18  9.3 999 99.0 9999
2009 03 31 22 00  19  7.4  16 11.5 2140
2009 03 31 22 10  20  4.9 999 99.0 9999
2009 03 31 22 20 106  4.5 999 99.0 9999
2009 03 31 22 30 163  2.2 999 99.0 9999
2009 03 31 22 40  78  3.0 999 99.0 9999
2009 03 31 22 50  62  4.3 999 99.0 9999
2009 03 31 23 00  68  3.1  54  9.1 2212
2009 03 31 23 10  57  2.9 999 99.0 9999
2009 03 31 23 20  58  3.2 999 99.0 9999
2009 03 31 23 30  69  2.0 999 99.0 9999
2009 03 31 23 40  75  3.1 999 99.0 9999
2009 03 31 23 50  82  2.9 999 99.0 9999
2009 04 01 00 00  62  3.4  59  5.8 2310
2009 04 01 00 10  59  4.7 999 99.0 9999
2009 04 01 00 20  57  8.0 999 99.0 9999
2009 04 01 00 30  54  7.4 999 99.0 9999
2009 04 01 00 40  60  5.8 999 99.0 9999
2009 04 01 00 50  65  5.6 999 99.0 9999
2009 04 01 01 00  75  4.1  48 10.2 0008
2009 04 01 01 10  63  5.3 999 99.0 9999
2009 04 01 01 20  73  4.6 999 99.0 9999
2009 04 01 01 30  81  3.9 999 99.0 9999
2009 04 01 01 40  70  5.0 999 99.0 9999
2009 04 01 01 50  79  4.6 999 99.0 9999
2009 04 01 02 00 101  3.8  64  7.3 0105
2009 04 01 02 10 109  4.1 999 99.0 9999
2009 04 01 02 20 105  3.9 999 99.0 9999
2009 04 01 02 30 109  4.0 999 99.0 9999
2009 04 01 02 40 110  3.6 999 99.0 9999
2009 04 01 02 50 111  3.4 999 99.0 9999
2009 04 01 03 00 109  3.5 107  8.1 0203
2009 04 01 03 10 105  3.7 999 99.0 9999
2009 04 01 03 20 106  3.3 999 99.0 9999
2009 04 01 03 30 101  3.7 999 99.0 9999
2009 04 01 03 40  97  3.6 999 99.0 9999
2009 04 01 03 50 102  3.6 999 99.0 9999
2009 04 01 04 00  88  4.1  91  7.2 0349
2009 04 01 04 10  92  3.2 999 99.0 9999
2009 04 01 04 20  89  3.2 999 99.0 9999
2009 04 01 04 30  84  3.3 999 99.0 9999
2009 04 01 04 40  87  3.2 999 99.0 9999
2009 04 01 04 50 100  3.0 999 99.0 9999
2009 04 01 05 00 106  2.9  89  7.0 0409
2009 04 01 05 10  96  3.3 999 99.0 9999
2009 04 01 05 20 107  3.3 999 99.0 9999
2009 04 01 05 30  97  3.1 999 99.0 9999
2009 04 01 05 40 109  2.7 999 99.0 9999
2009 04 01 05 50 129  3.1 999 99.0 9999
2009 04 01 06 00 140  3.8  98  6.0 0519
2009 04 01 06 10 140  4.5 999 99.0 9999
2009 04 01 06 20 141  4.1 999 99.0 9999
2009 04 01 06 30 143  4.4 999 99.0 9999
2009 04 01 06 40 149  4.9 999 99.0 9999
2009 04 01 06 50 150  5.5 999 99.0 9999
2009 04 01 07 00 147  4.5 158  7.4 0650
2009 04 01 07 10 139  4.0 999 99.0 9999
2009 04 01 07 20 137  3.7 999 99.0 9999
2009 04 01 07 30 140  4.1 999 99.0 9999
2009 04 01 07 40 140  4.8 999 99.0 9999
2009 04 01 07 50 139  4.7 999 99.0 9999
2009 04 01 08 00 143  5.3 142  6.8 0753
2009 04 01 08 10 149  6.3 999 99.0 9999
2009 04 01 08 20 147  6.9 999 99.0 9999
2009 04 01 08 30 143  5.7 999 99.0 9999
2009 04 01 08 40 141  4.9 999 99.0 9999
2009 04 01 08 50 132  3.9 999 99.0 9999
2009 04 01 09 00 132  4.3 149  8.4 0817
2009 04 01 09 10 132  3.6 999 99.0 9999
2009 04 01 09 20 131  3.6 999 99.0 9999
2009 04 01 09 30 130  4.1 999 99.0 9999
2009 04 01 09 40 139  5.1 999 99.0 9999
2009 04 01 09 50 140  5.2 999 99.0 9999
2009 04 01 10 00 144  5.3 144  6.9 0900
2009 04 01 10 10 148  6.3 999 99.0 9999
2009 04 01 10 20 148  6.9 999 99.0 9999
2009 04 01 10 30 146  6.5 999 99.0 9999
2009 04 01 10 40 146  6.7 999 99.0 9999
2009 04 01 10 50 153  7.4 999 99.0 9999
2009 04 01 11 00 167  8.5 177 10.2 1054
2009 04 01 11 10 178  8.6 999 99.0 9999
2009 04 01 11 20 180  8.8 999 99.0 9999
2009 04 01 11 30 182  8.4 999 99.0 9999
2009 04 01 11 40 180  8.3 999 99.0 9999
2009 04 01 11 50 180  8.3 999 99.0 9999
2009 04 01 12 00 179  8.2 182 10.5 1141
2009 04 01 12 10 180  9.2 999 99.0 9999
2009 04 01 12 20 181  8.9 999 99.0 9999
2009 04 01 12 30 182  9.4 999 99.0 9999
2009 04 01 12 40 181  9.8 999 99.0 9999
2009 04 01 12 50 182  9.9 999 99.0 9999
2009 04 01 13 00 179 10.2 181 11.8 1245
2009 04 01 13 10 179  9.8 999 99.0 9999
2009 04 01 13 20 178 10.0 999 99.0 9999
2009 04 01 13 30 179 10.2 999 99.0 9999
2009 04 01 13 40 182 10.5 999 99.0 9999
2009 04 01 13 50 180 10.6 999 99.0 9999
2009 04 01 14 00 182 10.4 177 12.4 1349
2009 04 01 14 10 181 10.1 999 99.0 9999
2009 04 01 14 20 196 10.9 999 99.0 9999
2009 04 01 14 30 200 10.8 999 99.0 9999
2009 04 01 14 40 199  8.6 999 99.0 9999
2009 04 01 14 50 199  9.0 999 99.0 9999
2009 04 01 15 00 201  8.3 191 14.1 1420
2009 04 01 15 10 201  7.9 999 99.0 9999
2009 04 01 15 20 195  7.9 999 99.0 9999
2009 04 01 15 30 186  8.1 999 99.0 9999
2009 04 01 15 40 190  9.4 999 99.0 9999
2009 04 01 15 50 189  9.1 999 99.0 9999
2009 04 01 16 00 185  9.2 181 11.1 1545
2009 04 01 16 10 179  8.6 999 99.0 9999
2009 04 01 16 20 178  9.4 999 99.0 9999
2009 04 01 16 30 181  9.3 999 99.0 9999
2009 04 01 16 40 177  9.8 999 99.0 9999
2009 04 01 16 50 173  9.9 999 99.0 9999
2009 04 01 17 00 155  8.8 181 12.0 1643
2009 04 01 17 10 150  8.0 999 99.0 9999
2009 04 01 17 20 149  7.5 999 99.0 9999
2009 04 01 17 30 150  8.0 999 99.0 9999
2009 04 01 17 40 153  7.7 999 99.0 9999
2009 04 01 17 50 150  7.0 999 99.0 9999
2009 04 01 18 00 145  7.0 156  9.9 1704
2009 04 01 18 10 146  6.8 999 99.0 9999
2009 04 01 18 20 145  7.8 999 99.0 9999
2009 04 01 18 30 145  7.9 999 99.0 9999
2009 04 01 18 40 145  7.7 999 99.0 9999
2009 04 01 18 50 148  7.6 999 99.0 9999
2009 04 01 19 00 152  8.2 160 10.2 1855
2009 04 01 19 10 155  9.4 999 99.0 9999
2009 04 01 19 20 150  7.5 999 99.0 9999
2009 04 01 19 30 149  8.8 999 99.0 9999
2009 04 01 19 40 153  9.1 999 99.0 9999
2009 04 01 19 50 150  8.4 999 99.0 9999
2009 04 01 20 00 152  7.9 155 11.3 1933
2009 04 01 20 10 152  7.8 999 99.0 9999
2009 04 01 20 20 152  8.1 999 99.0 9999
2009 04 01 20 30 151  8.0 999 99.0 9999
2009 04 01 20 40 152  7.7 999 99.0 9999
2009 04 01 20 50 152  7.9 999 99.0 9999
2009 04 01 21 00 158  8.0 140  9.9 2021
2009 04 01 21 10 165  8.4 999 99.0 9999
2009 04 01 21 20 168  8.6 999 99.0 9999
2009 04 01 21 30 166  8.3 999 99.0 9999
2009 04 01 21 40 172  8.2 999 99.0 9999
2009 04 01 21 50 168  8.4 999 99.0 9999
2009 04 01 22 00 166  7.8 166 10.6 2106
2009 04 01 22 10 163  7.8 999 99.0 9999
2009 04 01 22 20 161  7.4 999 99.0 9999
2009 04 01 22 30 169  7.8 999 99.0 9999
2009 04 01 22 40 166  7.8 999 99.0 9999
2009 04 01 22 50 167  8.3 999 99.0 9999
2009 04 01 23 00 165  8.6 165 10.2 2258
2009 04 01 23 10 163  8.1 999 99.0 9999
2009 04 01 23 20 160  7.7 999 99.0 9999
2009 04 01 23 30 159  8.0 999 99.0 9999
2009 04 01 23 40 166  8.8 999 99.0 9999
2009 04 01 23 50 165  9.1 999 99.0 9999
2009 04 02 00 00 163  8.6 168 10.9 2359
2009 04 02 00 10 158  7.4 999 99.0 9999
2009 04 02 00 20 158  7.3 999 99.0 9999
2009 04 02 00 30 162  7.6 999 99.0 9999
2009 04 02 00 40 168  8.3 999 99.0 9999
2009 04 02 00 50 173  9.2 999 99.0 9999
2009 04 02 01 00 170  9.5 167 11.3 0054
2009 04 02 01 10 168  9.7 999 99.0 9999
2009 04 02 01 20 170 10.4 999 99.0 9999
2009 04 02 01 30 174 11.1 999 99.0 9999
2009 04 02 01 40 180 10.7 999 99.0 9999
2009 04 02 01 50 185 10.9 999 99.0 9999
2009 04 02 02 00 187  9.9 169 13.2 0124
2009 04 02 02 10 187  9.8 999 99.0 9999
2009 04 02 02 20 184 10.5 999 99.0 9999
2009 04 02 02 30 183  9.9 999 99.0 9999
2009 04 02 02 40 183  9.9 999 99.0 9999
2009 04 02 02 50 183  9.2 999 99.0 9999
2009 04 02 03 00 183  9.4 181 12.1 0219
2009 04 02 03 10 182  9.1 999 99.0 9999
2009 04 02 03 20 180  8.9 999 99.0 9999
2009 04 02 03 30 180  8.8 999 99.0 9999
2009 04 02 03 40 174  8.6 999 99.0 9999
2009 04 02 03 50 175  8.6 999 99.0 9999
2009 04 02 04 00 170  9.6 164 11.2 0357
2009 04 02 04 10 164  9.7 999 99.0 9999
2009 04 02 04 20 164  9.8 999 99.0 9999
2009 04 02 04 30 164 10.3 999 99.0 9999
2009 04 02 04 40 167 10.7 999 99.0 9999
2009 04 02 04 50 169 11.0 999 99.0 9999
2009 04 02 05 00 170 11.1 169 12.8 0441
2009 04 02 05 10 172 11.2 999 99.0 9999
2009 04 02 05 20 171 11.4 999 99.0 9999
2009 04 02 05 30 173 11.3 999 99.0 9999
2009 04 02 05 40 172 11.5 999 99.0 9999
2009 04 02 05 50 172 11.7 999 99.0 9999
2009 04 02 06 00 172 11.4 170 13.6 0514
2009 04 02 06 10 171 10.9 999 99.0 9999
2009 04 02 06 20 171 11.4 999 99.0 9999
2009 04 02 06 30 169 11.3 999 99.0 9999
2009 04 02 06 40 168 10.9 999 99.0 9999
2009 04 02 06 50 173 10.6 999 99.0 9999
2009 04 02 07 00 173 10.5 173 13.7 0614
2009 04 02 07 10 178 10.7 999 99.0 9999
2009 04 02 07 20 179 10.8 999 99.0 9999
2009 04 02 07 30 176 11.6 999 99.0 9999
2009 04 02 07 40 178 11.8 999 99.0 9999
2009 04 02 07 50 180 11.1 999 99.0 9999
2009 04 02 08 00 175 11.3 177 13.7 0732
2009 04 02 08 10 179 11.5 999 99.0 9999
2009 04 02 08 20 187 11.9 999 99.0 9999
2009 04 02 08 30 183 12.7 999 99.0 9999
2009 04 02 08 40 186 12.9 999 99.0 9999
2009 04 02 08 50 187 12.1 999 99.0 9999
2009 04 02 09 00 189 12.0 185 15.5 0850
2009 04 02 09 10 190 11.9 999 99.0 9999
2009 04 02 09 20 190 10.9 999 99.0 9999
2009 04 02 09 30 193  9.4 999 99.0 9999
2009 04 02 09 40 200  8.4 999 99.0 9999
2009 04 02 09 50 208  6.9 999 99.0 9999
2009 04 02 10 00 205  6.3 186 13.6 0900
2009 04 02 10 10 212  5.9 999 99.0 9999
2009 04 02 10 20 218  6.1 999 99.0 9999
2009 04 02 10 30 222  5.7 999 99.0 9999
2009 04 02 10 40 222  6.2 999 99.0 9999
2009 04 02 10 50 260  4.1 999 99.0 9999
2009 04 02 11 00 314  2.3 216  8.3 1034
2009 04 02 11 10 304  2.0 999 99.0 9999
2009 04 02 11 20 280  1.2 999 99.0 9999
2009 04 02 11 30 221  1.0 999 99.0 9999
2009 04 02 11 40 179  2.0 999 99.0 9999
2009 04 02 11 50 175  1.8 999 99.0 9999
2009 04 02 12 00 202  2.2 299  2.6 1102
2009 04 02 12 10 213  1.8 999 99.0 9999
2009 04 02 12 20 205  0.7 999 99.0 9999
2009 04 02 12 30 125  0.2 999 99.0 9999
2009 04 02 12 40  87  0.1 999 99.0 9999
2009 04 02 12 50  32  3.1 999 99.0 9999
2009 04 02 13 00  40  4.5  36  5.0 1255
2009 04 02 13 10  44  4.2 999 99.0 9999
2009 04 02 13 20  51  3.6 999 99.0 9999
2009 04 02 13 30  62  2.9 999 99.0 9999
2009 04 02 13 40  85  2.9 999 99.0 9999
2009 04 02 13 50 114  2.2 999 99.0 9999
2009 04 02 14 00 116  2.3  46  5.1 1302
2009 04 02 14 10 106  2.0 999 99.0 9999
2009 04 02 14 20  94  3.1 999 99.0 9999
2009 04 02 14 30  99  2.9 999 99.0 9999
2009 04 02 14 40  94  2.6 999 99.0 9999
2009 04 02 14 50  81  2.4 999 99.0 9999
2009 04 02 15 00  88  2.9  97  5.2 1414
2009 04 02 15 10  83  3.2 999 99.0 9999
2009 04 02 15 20  90  2.0 999 99.0 9999
2009 04 02 15 30  81  2.2 999 99.0 9999
2009 04 02 15 40  94  1.9 999 99.0 9999
